COMPANY NAME,COUNTY,TOWN,API WELL NUMBER,WELL NAME,WELL STATUS,WELL TYPE CODE,SURFACE LONGITUDE,SURFACE LATITUDE,VERIFIED LOCATION,REGION,Georeference
Unknown,Allegany,Genesee,31003605280000,Wilson 5,UL,OD,-78.24329,42.057695,YES,9,POINT (-78.24329 42.057695)
Unknown,Allegany,Genesee,31003605290000,Wilson 6,UL,IW,-78.243762,42.057209,YES,9,POINT (-78.243762 42.057209)
Unknown,Allegany,Genesee,31003605300000,Wilson 7,UL,IW,-78.242774,42.057368,YES,9,POINT (-78.242774 42.057368)
Unknown,Allegany,Genesee,31003605310000,Wilson 8,UL,IW,-78.242892,42.056473,YES,9,POINT (-78.242892 42.056473)
Unknown,Allegany,Genesee,31003605320000,Wilson 9,UL,OD,-78.24317,42.055913,YES,9,POINT (-78.24317 42.055913)
Unknown,Allegany,Genesee,31003605330000,Wilson 10,UL,OD,-78.243955,42.055492,YES,9,POINT (-78.243955 42.055492)
Unknown,Allegany,Genesee,31003605340000,Wilson 11,UL,IW,-78.243741,42.054678,YES,9,POINT (-78.243741 42.054678)
Unknown,Allegany,Genesee,31003605350000,Wilson 12,UL,IW,-78.24286,42.054902,YES,9,POINT (-78.24286 42.054902)
Unknown,Allegany,Genesee,31003605360000,Wilson 13,UL,IW,-78.242763,42.054148,YES,9,POINT (-78.242763 42.054148)
Hickory Oil,Allegany,Genesee,31003607370000,C & H 1,UL,OD,-78.202288,42.067154,YES,9,POINT (-78.202288 42.067154)
Hickory Oil,Allegany,Genesee,31003607380000,C & H 2,UL,OD,-78.201994,42.067733,YES,9,POINT (-78.201994 42.067733)
Hickory Oil,Allegany,Genesee,31003607390000,C & H 3,UL,OD,-78.200948,42.06785,YES,9,POINT (-78.200948 42.06785)
Hickory Oil,Allegany,Genesee,31003607400000,C & H 4,UL,OD,-78.200817,42.067168,YES,9,POINT (-78.200817 42.067168)
Hickory Oil,Allegany,Genesee,31003607410000,Hickory 1,UL,OD,-78.210887,42.067003,YES,9,POINT (-78.210887 42.067003)
Hickory Oil,Allegany,Genesee,31003607420000,Hickory 2,UL,OD,-78.20937,42.0669,YES,9,POINT (-78.20937 42.0669)
Hickory Oil,Allegany,Genesee,31003607430000,Hickory 3,UL,OD,-78.207709,42.066871,YES,9,POINT (-78.207709 42.066871)
Hickory Oil,Allegany,Genesee,31003607440000,Hickory 4,UL,OD,-78.206478,42.066714,YES,9,POINT (-78.206478 42.066714)
Hickory Oil,Allegany,Genesee,31003607450000,Hickory 5,UL,OD,-78.205788,42.066731,YES,9,POINT (-78.205788 42.066731)
Hickory Oil,Allegany,Genesee,31003607460000,Hickory 6,UL,OD,-78.205741,42.066968,YES,9,POINT (-78.205741 42.066968)
Unknown,Allegany,Genesee,31003690180000,Nease 2,UN,OD,-78.20844,42.08326,NO,9,POINT (-78.20844 42.08326)
B & B Oil,Allegany,Genesee,31003695610000,Fee 105,UN,IW,-78.19141,42.08209,NO,9,POINT (-78.19141 42.08209)
B & B Oil,Allegany,Genesee,31003695660000,Fee 93,UL,IW,-78.19113,42.083,YES,9,POINT (-78.19113 42.083)
"Allegro Oil & Gas, Inc.",Allegany,Genesee,31003696420000,Krampf 864(G),UL,OD,-78.19197,42.07509,YES,9,POINT (-78.19197 42.07509)
B & B Oil,Allegany,Genesee,31003696610000,Moore & Gavin 887(G),UM,IW,-78.19187,42.07752,NO,9,POINT (-78.19187 42.07752)
Unknown,Allegany,Genesee,31003714570000,PPP 1,UN,NL,-78.213554,42.078876,NO,9,POINT (-78.213554 42.078876)
Unknown,Allegany,Genesee,31003714580000,PPP 2,UN,NL,-78.2136,42.079952,NO,9,POINT (-78.2136 42.079952)
Unknown,Allegany,Genesee,31003714590000,PPP 3,UN,NL,-78.213615,42.079655,NO,9,POINT (-78.213615 42.079655)
Unknown,Allegany,Genesee,31003714600000,PPP 4,UN,NL,-78.213913,42.079983,NO,9,POINT (-78.213913 42.079983)
Unknown,Allegany,Genesee,31003714610000,PPP 5,UN,NL,-78.214027,42.081856,NO,9,POINT (-78.214027 42.081856)
Unknown,Allegany,Genesee,31003714620000,PPP 6,UN,NL,-78.214066,42.08213,NO,9,POINT (-78.214066 42.08213)
Unknown,Allegany,Genesee,31003714630000,PPP 7,UN,NL,-78.214104,42.083389,NO,9,POINT (-78.214104 42.083389)
Unknown,Allegany,Genesee,31003714640000,PPP 8,UN,NL,-78.214134,42.079308,NO,9,POINT (-78.214134 42.079308)
Unknown,Allegany,Genesee,31003714650000,PPP 9,UN,NL,-78.214241,42.082642,NO,9,POINT (-78.214241 42.082642)
Unknown,Allegany,Genesee,31003714660000,PPP 10,UN,NL,-78.214287,42.082993,NO,9,POINT (-78.214287 42.082993)
Unknown,Allegany,Genesee,31003714670000,PPP 11,UN,NL,-78.214386,42.080082,NO,9,POINT (-78.214386 42.080082)
Unknown,Allegany,Genesee,31003714680000,PPP 12,UN,NL,-78.214424,42.080406,NO,9,POINT (-78.214424 42.080406)
Unknown,Allegany,Genesee,31003714690000,PPP 13,UN,NL,-78.214432,42.080845,NO,9,POINT (-78.214432 42.080845)
Unknown,Allegany,Genesee,31003714700000,PPP 14,UN,NL,-78.214455,42.080765,NO,9,POINT (-78.214455 42.080765)
Unknown,Allegany,Genesee,31003714710000,PPP 15,UL,NL,-78.214956,42.083312,YES,9,POINT (-78.214956 42.083312)
Unknown,Allegany,Genesee,31003714720000,PPP 16,UN,NL,-78.214493,42.081196,NO,9,POINT (-78.214493 42.081196)
Unknown,Allegany,Genesee,31003714730000,PPP 17,UN,NL,-78.214523,42.082432,NO,9,POINT (-78.214523 42.082432)
Unknown,Allegany,Genesee,31003714740000,PPP 18,UN,NL,-78.214554,42.083702,NO,9,POINT (-78.214554 42.083702)
Unknown,Allegany,Genesee,31003714750000,PPP 19,UN,NL,-78.214973,42.081188,NO,9,POINT (-78.214973 42.081188)
Unknown,Allegany,Genesee,31003714760000,PPP 20,UN,NL,-78.214989,42.080391,NO,9,POINT (-78.214989 42.080391)
Unknown,Allegany,Genesee,31003714770000,PPP 21,UN,NL,-78.215042,42.082054,NO,9,POINT (-78.215042 42.082054)
Unknown,Allegany,Genesee,31003714780000,PPP 22,UN,NL,-78.215309,42.082657,NO,9,POINT (-78.215309 42.082657)
Unknown,Allegany,Genesee,31003714790000,PPP 23,UN,NL,-78.215355,42.082333,NO,9,POINT (-78.215355 42.082333)
Unknown,Allegany,Genesee,31003714800000,PPP 24,UN,NL,-78.21537,42.078686,NO,9,POINT (-78.21537 42.078686)
Unknown,Allegany,Genesee,31003714810000,PPP 25,UN,NL,-78.215523,42.080841,NO,9,POINT (-78.215523 42.080841)
Unknown,Allegany,Genesee,31003714820000,PPP 26,UL,NL,-78.215538,42.084053,YES,9,POINT (-78.215538 42.084053)
Unknown,Allegany,Genesee,31003714830000,PPP 27,UM,NL,-78.215866,42.083755,NO,9,POINT (-78.215866 42.083755)
Unknown,Allegany,Genesee,31003714840000,PPP 28,UN,NL,-78.215904,42.082394,NO,9,POINT (-78.215904 42.082394)
Unknown,Allegany,Genesee,31003714850000,PPP 29,UN,NL,-78.216042,42.080425,NO,9,POINT (-78.216042 42.080425)
Unknown,Allegany,Genesee,31003714860000,PPP 30,UN,NL,-78.216049,42.082016,NO,9,POINT (-78.216049 42.082016)
Unknown,Allegany,Genesee,31003714870000,PPP 31,UN,NL,-78.216309,42.079559,NO,9,POINT (-78.216309 42.079559)
Unknown,Allegany,Genesee,31003714880000,PPP 32,UM,NL,-78.216339,42.082943,NO,9,POINT (-78.216339 42.082943)
Unknown,Allegany,Genesee,31003714890000,PPP 33,UM,NL,-78.216377,42.083714,NO,9,POINT (-78.216377 42.083714)
Unknown,Allegany,Genesee,31003714900000,PPP 34,UM,NL,-78.216377,42.083248,NO,9,POINT (-78.216377 42.083248)
Unknown,Allegany,Genesee,31003714910000,PPP 35,UL,NL,-78.216553,42.08168,YES,9,POINT (-78.216553 42.08168)
Unknown,Allegany,Genesee,31003714920000,PPP 36,UN,NL,-78.216591,42.082336,NO,9,POINT (-78.216591 42.082336)
Unknown,Allegany,Genesee,31003714930000,PPP 37,UL,NL,-78.21643,42.08406,YES,9,POINT (-78.21643 42.08406)
Unknown,Allegany,Genesee,31003714940000,PPP 38,UM,NL,-78.21685,42.082432,NO,9,POINT (-78.21685 42.082432)
Unknown,Allegany,Genesee,31003714950000,PPP 39,UM,NL,-78.216873,42.084347,NO,9,POINT (-78.216873 42.084347)
Unknown,Allegany,Genesee,31003714960000,PPP 40,UN,NL,-78.217079,42.082924,NO,9,POINT (-78.217079 42.082924)
Unknown,Allegany,Genesee,31003714970000,PPP 41,UL,NL,-78.217249,42.084181,YES,9,POINT (-78.217249 42.084181)
Unknown,Allegany,Genesee,31003714980000,PPP 42,UM,NL,-78.217247,42.084652,NO,9,POINT (-78.217247 42.084652)
Unknown,Allegany,Genesee,31003714990000,PPP 43,UN,NL,-78.217361,42.079597,NO,9,POINT (-78.217361 42.079597)
Unknown,Allegany,Genesee,31003715000000,PPP 44,UM,NL,-78.21759,42.083672,NO,9,POINT (-78.21759 42.083672)
Unknown,Allegany,Genesee,31003715010000,PPP 45,UM,NL,-78.217636,42.08284,NO,9,POINT (-78.217636 42.08284)
Unknown,Allegany,Genesee,31003715020000,PPP 46,UM,NL,-78.217773,42.083267,NO,9,POINT (-78.217773 42.083267)
Unknown,Allegany,Genesee,31003715030000,PPP 47,UM,NL,-78.217781,42.084446,NO,9,POINT (-78.217781 42.084446)
Unknown,Allegany,Genesee,31003715040000,PPP 48,UN,NL,-78.217796,42.082428,NO,9,POINT (-78.217796 42.082428)
Unknown,Allegany,Genesee,31003715050000,PPP 49,UN,NL,-78.218147,42.082027,NO,9,POINT (-78.218147 42.082027)
Unknown,Allegany,Genesee,31003715060000,PPP 50,UM,NL,-78.218185,42.084492,NO,9,POINT (-78.218185 42.084492)
Unknown,Allegany,Genesee,31003715070000,PPP 51,UN,NL,-78.218224,42.082203,NO,9,POINT (-78.218224 42.082203)
Unknown,Allegany,Genesee,31003715080000,PPP 52,UM,NL,-78.218643,42.084526,NO,9,POINT (-78.218643 42.084526)
Unknown,Allegany,Genesee,31003715090000,PPP 53,UN,NL,-78.219566,42.080223,NO,9,POINT (-78.219566 42.080223)
Unknown,Allegany,Genesee,31003715100000,PPP 54,UN,NL,-78.219574,42.080975,NO,9,POINT (-78.219574 42.080975)
Unknown,Allegany,Granger,31003044420000,Short Tract Field 2,UM,OD,-78.03497,42.43914,NO,9,POINT (-78.03497 42.43914)
Unknown,Allegany,Granger,31003554080000,Well 1,UM,NL,-78.0372,42.43805,NO,9,POINT (-78.0372 42.43805)
Unknown,Allegany,Granger,31003602450000,Holiday 1,UL,GD,-78.03639,42.43566,YES,9,POINT (-78.03639 42.43566)
Empire Gas & Fuel,Allegany,Independence,31003004040000,Potter Oscar A 1,UN,OD,-77.77038,42.07818,NO,9,POINT (-77.77038 42.07818)
"Christman, Raymond L.",Allegany,Independence,31003045250000,Clark Lafrone 1,UN,OD,-77.83453,42.0955,NO,9,POINT (-77.83453 42.0955)
Unknown,Allegany,Independence,31003091060000,Robert Clark 1,UM,GD,-77.765572,42.089095,NO,9,POINT (-77.765572 42.089095)
Empire Gas & Fuel,Allegany,Independence,31003112250000,Lewis John 2,UM,GD,-77.79169,42.08595,NO,9,POINT (-77.79169 42.08595)
"Haught, Ralph",Allegany,Independence,31003604280000,Haught/Ford 1112,UL,IW,-77.836263,42.095473,YES,9,POINT (-77.836263 42.095473)
"Haught, Ralph",Allegany,Independence,31003699450000,Haught/Ford 1109,UL,IW,-77.83954,42.09549,YES,9,POINT (-77.83954 42.09549)
"Haught, Ralph",Allegany,Independence,31003699460000,Haught/Ford 1110,UL,IW,-77.83844,42.09546,YES,9,POINT (-77.83844 42.09546)
