COMPANY NAME,COUNTY,TOWN,API WELL NUMBER,WELL NAME,WELL STATUS CODE,WELL TYPE CODE,SURFACE LONGITUDE,SURFACE LATITUDE,VERIFIED LOCATION,REGION,Georeference
Unknown,Cattaraugus,Allegany,31009700000000,KC 201,UN,NL,-78.50513,42.010517,NO,9,POINT (-78.50513 42.010517)
Page,Ontario,Gorham,31069000000000,Lumber Yard,UM,GD,-77.22705,42.76341,NO,8,POINT (-77.22705 42.76341)
Unknown,Cattaraugus,Allegany,31009700000000,KC 674,UN,NL,-78.52923,42.002666,NO,9,POINT (-78.52923 42.002666)
Sandy Creek Oil & Gas,Oswego,Sandy Creek,31075000000000,Wardell 0,UL,NL,-76.09986,43.625223,NO,7,POINT (-76.09986 43.625223)
Unknown,Cattaraugus,Allegany,31009600000000,Kurty U08,UL,OD,-78.49429,42.02715,YES,9,POINT (-78.49429 42.02715)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley P-23,UL,IW,-77.7008,42.09648,NO,8,POINT (-77.7008 42.09648)
Unknown,Cattaraugus,Allegany,31009700000000,KC 138,UN,NL,-78.49439,42.006523,NO,9,POINT (-78.49439 42.006523)
Knights Creek Oil Co.,Allegany,Scio,31003600000000,McKee U3,UL,NL,-78.03827,42.10151,YES,9,POINT (-78.03827 42.10151)
"Yunker, Robert & Lorelyn",Wyoming,Perry,31121200000000,"Yunker, Rl 1",UL,GD,-77.9624,42.7792,YES,9,POINT (-77.9624 42.7792)
Meridian Gas Co.,Onondaga,Van Buren,31067000000000,Kelly 2,UM,GD,-76.32962,43.14478,NO,7,POINT (-76.32962 43.14478)
"Republic Light, Heat & Power",Chautauqua,Sheridan,31013000000000,Frost-Gostomski-Yannello,UN,GD,-79.28614,42.48246,NO,9,POINT (-79.28614 42.48246)
Unknown,Cattaraugus,Allegany,31009700000000,KC 435,UM,NL,-78.52154,42.003189,NO,9,POINT (-78.52154 42.003189)
Unknown,Allegany,Genesee,31003600000000,Oconnor 45,UL,OD,-78.24197,42.05233,YES,9,POINT (-78.24197 42.05233)
Unknown,Cattaraugus,Allegany,31009700000000,KC 431,UN,NL,-78.5214,42.007141,NO,9,POINT (-78.5214 42.007141)
Unknown,Allegany,Alma,31003700000000,Root F 9,UN,NL,-78.05067,42.059391,NO,9,POINT (-78.05067 42.059391)
Unknown,Cattaraugus,Allegany,31009700000000,KC 856,UN,NL,-78.53766,42.000328,NO,9,POINT (-78.53766 42.000328)
Unknown,Allegany,Bolivar,31003700000000,Dunn P 58,UM,NL,-78.15456,42.058083,NO,9,POINT (-78.15456 42.058083)
Unknown,Cattaraugus,Allegany,31009700000000,KC 312,UN,NL,-78.51553,42.010925,NO,9,POINT (-78.51553 42.010925)
Unknown,Erie,Tonawanda,31029000000000,Becker Nicholas 10,UN,GD,-78.82803,42.98136,NO,9,POINT (-78.82803 42.98136)
Unknown,Allegany,Alma,31003700000000,Root K 63,UM,NL,-78.08129,42.056229,NO,9,POINT (-78.08129 42.056229)
Parker,Cattaraugus,Perrysburg,31009000000000,Fee 1,UN,GD,-78.99088,42.51959,NO,9,POINT (-78.99088 42.51959)
Unknown,Seneca,Junius,31099000000000,Pryor,UM,DH,,,NO,8,
"Hogan Energy, Inc.",Allegany,Clarksville,31003600000000,Ferrington 420(G),UL,OD,-78.25183,42.10832,NO,9,POINT (-78.25183 42.10832)
Unknown,Allegany,Genesee,31003700000000,PPP 46,UM,NL,-78.21777,42.083267,NO,9,POINT (-78.21777 42.083267)
Unknown,Cattaraugus,Allegany,31009700000000,KC 183,UN,NL,-78.50214,42.015228,NO,9,POINT (-78.50214 42.015228)
Transamerican Petroleum Corp.,Wyoming,Middlebury,31121000000000,Jenkins Kendall 3,UL,GD,-78.13543,42.78624,YES,9,POINT (-78.13543 42.78624)
Unknown,Cattaraugus,Allegany,31009700000000,KC 767,UN,NL,-78.53295,42.00621,NO,9,POINT (-78.53295 42.00621)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley 309,UL,OD,-77.70767,42.09464,NO,8,POINT (-77.70767 42.09464)
Unknown,Cattaraugus,Allegany,31009700000000,KC 29,UM,NL,-78.48485,42.022572,NO,9,POINT (-78.48485 42.022572)
Case Oil Corp.,Allegany,Bolivar,31003600000000,Homestead 1332,UL,OD,-78.10012,42.067752,YES,9,POINT (-78.10012 42.067752)
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 129,UN,NL,-78.14616,42.068096,NO,9,POINT (-78.14616 42.068096)
NYS Natural Gas Corp.,Seneca,Waterloo,31099000000000,Welch Estate,UM,GD,-76.96232,42.91453,NO,8,POINT (-76.96232 42.91453)
Central Oil Co.,Allegany,Scio,31003700000000,Holton 984(G),UL,OD,-78.0491,42.09419,YES,9,POINT (-78.0491 42.09419)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley U3,UL,NL,-77.70721,42.09676,NO,8,POINT (-77.70721 42.09676)
NYS Natural Gas Corp.,Steuben,Erwin,31101000000000,Ryan 1,UM,DH,-77.09538,42.12889,NO,8,POINT (-77.09538 42.12889)
Unknown,Cattaraugus,Allegany,31009700000000,KC 251,UN,NL,-78.51152,42.016533,NO,9,POINT (-78.51152 42.016533)
Unknown,Allegany,Bolivar,31003700000000,Dunn P 47,UM,NL,-78.15395,42.060387,NO,9,POINT (-78.15395 42.060387)
Finance Oil & Gas,Erie,Collins,31029100000000,Willet White R-95,UN,GD,-78.95628,42.524729,NO,9,POINT (-78.95628 42.524729)
Unknown,Cattaraugus,Allegany,31009700000000,KC 983,UN,NL,-78.54825,42.004646,NO,9,POINT (-78.54825 42.004646)
"Republic Light, Heat & Power",Chautauqua,Sheridan,31013000000000,Pattie Fannie 2,UM,GD,-79.20332,42.47366,NO,9,POINT (-79.20332 42.47366)
"Cabot, G.L.",Steuben,Woodhull,31101000000000,Cook 1,UM,DH,-77.423,42.04225,NO,8,POINT (-77.423 42.04225)
Landie Co.,Steuben,Addison,31101000000000,Ackerson 1,UL,DW,-77.21019,42.09822,YES,8,POINT (-77.21019 42.09822)
Transamerican Petroleum Corp.,Wyoming,Middlebury,31121000000000,Kendall Jenkins 2,UL,GD,-78.13537,42.80342,YES,9,POINT (-78.13537 42.80342)
"Genegantslet Gas & Oil Co., Inc",Broome,Triangle,31007100000000,Smith Charles E 1,UL,DW,-75.87704,42.40625,NO,7,POINT (-75.87704 42.40625)
Unknown,Ontario,Richmond,31069000000000,Johnson,UM,GD,,,NO,8,
Unknown,Cattaraugus,Allegany,31009700000000,KC 757,UN,NL,-78.53243,42.012791,NO,9,POINT (-78.53243 42.012791)
Moose Oil Co.,Allegany,Bolivar,31003600000000,Polly Lot 19 5,UM,OD,-78.10739,42.02595,NO,9,POINT (-78.10739 42.02595)
NYS Natural Gas Corp.,Steuben,Erwin,31101000000000,Craumer 1,UM,DW,-77.08708,42.11872,NO,8,POINT (-77.08708 42.11872)
Unknown,Allegany,Alma,31003700000000,Root F 117,UM,NL,-78.05748,42.05938,NO,9,POINT (-78.05748 42.05938)
Unknown,Erie,Amherst,31029000000000,R & H Fogelsongers Quarry,UM,NL,-78.77145,42.96183,NO,9,POINT (-78.77145 42.96183)
Case Oil Corp.,Allegany,Bolivar,31003600000000,Homestead 1329,UL,IW,-78.10069,42.0682,YES,9,POINT (-78.10069 42.0682)
Unknown,Cattaraugus,Allegany,31009700000000,KC 808,UN,NL,-78.53506,42.005764,NO,9,POINT (-78.53506 42.005764)
Unknown,Allegany,Genesee,31003600000000,Oconnor 20,UL,NL,-78.23517,42.051791,YES,9,POINT (-78.23517 42.051791)
Pennzoil Products Co.,Allegany,Bolivar,31003600000000,Ballard U-27,UL,NL,-78.18895,42.08207,YES,9,POINT (-78.18895 42.08207)
South Penn Oil Co.,Cattaraugus,Carrollton,31009100000000,Allegany State Park 134,UN,GD,-78.63434,42.06442,NO,9,POINT (-78.63434 42.06442)
Unknown,Allegany,Wirt,31003700000000,Crockett D 2,UN,NL,-78.17035,42.088001,NO,9,POINT (-78.17035 42.088001)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009100000000,Nichols Run Ho-226,UL,OD,-78.57459,42.01116,YES,9,POINT (-78.57459 42.01116)
Unknown,Allegany,Alma,31003700000000,Root F 247,UN,NL,-78.06676,42.059326,NO,9,POINT (-78.06676 42.059326)
Central NY Gas Corp,Broome,Lisle,31007000000000,Pease Harry 1,UN,DW,-75.99096,42.36105,NO,7,POINT (-75.99096 42.36105)
Unknown,Allegany,Bolivar,31003700000000,Dunn J 79,UM,NL,-78.1591,42.05772,NO,9,POINT (-78.1591 42.05772)
Carey Oil,Cattaraugus,Allegany,31009700000000,Carey 280(G),UL,OD,-78.49641,42.07652,YES,9,POINT (-78.49641 42.07652)
Unknown,Cattaraugus,Allegany,31009700000000,KC 959,UN,NL,-78.54467,42.005337,NO,9,POINT (-78.54467 42.005337)
"Linn, Conrad W. Jr.",Cattaraugus,Portville,31009700000000,Linn 2,UL,OD,-78.38123,42.031979,NO,9,POINT (-78.38123 42.031979)
Olean Freres Corp.,Cattaraugus,Allegany,31009100000000,Bryer-Kinley 46,UL,OD,-78.47671,42.10609,YES,9,POINT (-78.47671 42.10609)
"Chris Glade Oil & Gas, LLC",Schuyler,Reading,31097200000000,Fierro 1,UL,GW,-76.90737,42.444854,YES,8,POINT (-76.90737 42.444854)
Unknown,Allegany,Wirt,31003700000000,Crockett D 33,UN,NL,-78.17299,42.088821,NO,9,POINT (-78.17299 42.088821)
Unknown,Cattaraugus,Allegany,31009700000000,KC 393,UN,NL,-78.51978,42.020744,NO,9,POINT (-78.51978 42.020744)
"B.C.R. Development, Inc.",Allegany,Alma,31003700000000,Warfield 134,UL,OD,-77.95956,42.049104,NO,9,POINT (-77.95956 42.049104)
Unknown,Cattaraugus,Allegany,31009700000000,KC 576,UM,NL,-78.52615,42.01429,NO,9,POINT (-78.52615 42.01429)
"Wilcox,Wilcox & Wilcox",Chautauqua,Busti,31013100000000,Nichols 2,UN,NL,-79.25189,42.01747,NO,9,POINT (-79.25189 42.01747)
Unknown,Cattaraugus,Allegany,31009700000000,KC 6,UM,NL,-78.47985,42.020752,NO,9,POINT (-78.47985 42.020752)
International Salt Co.,Livingston,Leicester,31051200000000,Fee Hl-2,UL,MM,-77.86847,42.78788,NO,8,POINT (-77.86847 42.78788)
Unknown,Allegany,Wirt,31003700000000,Reiman L 80,UN,NL,-78.15086,42.094162,NO,9,POINT (-78.15086 42.094162)
Unknown,Allegany,Willing,31003600000000,Burnt Hill 1,UL,OD,-77.91321,42.080152,YES,9,POINT (-77.91321 42.080152)
Unknown,Allegany,Bolivar,31003700000000,Root K 40,UN,NL,-78.07781,42.057964,NO,9,POINT (-78.07781 42.057964)
Unknown,Allegany,Alma,31003700000000,Root F 228,UM,NL,-78.06178,42.05925,NO,9,POINT (-78.06178 42.05925)
Empire Gas & Fuel,Steuben,Howard,31101000000000,Willis 1,UL,GD,-77.52383,42.36391,YES,8,POINT (-77.52383 42.36391)
Unknown,Allegany,Bolivar,31003700000000,PG 1,UL,NL,-78.07418,42.06107,YES,9,POINT (-78.07418 42.06107)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Coleman 0-371,UM,NL,-77.69387,42.09473,NO,8,POINT (-77.69387 42.09473)
"Lee Oil Company, Inc.",Cattaraugus,Carrollton,31009200000000,McCaffery 53,UL,OD,-78.59507,42.072816,YES,9,POINT (-78.59507 42.072816)
NY Gas & Elec.,Erie,Alden,31029000000000,Duttweiler Chas,UN,GD,-78.57691,42.93653,NO,9,POINT (-78.57691 42.93653)
Unknown,Allegany,Bolivar,31003700000000,OR 64,UN,NL,-78.09635,42.065727,NO,9,POINT (-78.09635 42.065727)
Unknown,Cattaraugus,Allegany,31009700000000,KC 679,UN,NL,-78.52943,42.007839,NO,9,POINT (-78.52943 42.007839)
Unknown,Cattaraugus,Allegany,31009700000000,KC 169,UN,NL,-78.49996,42.012978,NO,9,POINT (-78.49996 42.012978)
Reservation Gas,Chautauqua,Hanover,31013000000000,Navaro William 1,UN,GD,-79.11782,42.50391,NO,9,POINT (-79.11782 42.50391)
Unknown,Chautauqua,Hanover,31013000000000,Hurlbert S 2,UM,ST,-79.07604,42.44863,NO,9,POINT (-79.07604 42.44863)
"Republic Light, Heat & Power",Wyoming,Bennington,31121000000000,"Clark, E 1",UN,NL,-78.33588,42.82226,NO,9,POINT (-78.33588 42.82226)
Moore Producing Co.,Allegany,Bolivar,31003600000000,Curtis Farm 99,UL,IW,-78.18486,42.07513,NO,9,POINT (-78.18486 42.07513)
"Button, E.B. et al",Seneca,Junius,31099000000000,Deboer 1,UM,DH,-76.92982,42.95494,NO,8,POINT (-76.92982 42.95494)
Sandy Creek Oil & Gas,Oswego,Sandy Creek,31075000000000,Woodard 2,UL,DH,-76.12968,43.62526,YES,7,POINT (-76.12968 43.62526)
Unknown,Cattaraugus,Allegany,31009700000000,KC 899,UN,NL,-78.54088,42.003193,NO,9,POINT (-78.54088 42.003193)
Unknown,Allegany,Bolivar,31003700000000,DF 29,UN,NL,-78.12123,42.039082,NO,9,POINT (-78.12123 42.039082)
Unknown,Allegany,Bolivar,31003700000000,PG 10,UM,NL,-78.0749,42.06258,NO,9,POINT (-78.0749 42.06258)
Unknown,Allegany,Wirt,31003700000000,PYR 57,UN,NL,-78.17787,42.084522,NO,9,POINT (-78.17787 42.084522)
Moose Oil Co.,Allegany,Bolivar,31003600000000,Polly W-15,UL,IW,-78.11347,42.02515,YES,9,POINT (-78.11347 42.02515)
Unknown,Cattaraugus,Allegany,31009700000000,KC 462,UN,NL,-78.52242,42.003681,NO,9,POINT (-78.52242 42.003681)
NYS Natural Gas Corp.,Ontario,Phelps,31069000000000,Skuse O 2,UM,DH,-76.98529,42.90672,NO,8,POINT (-76.98529 42.90672)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Rex 8,UL,NL,-77.69527,42.09235,NO,8,POINT (-77.69527 42.09235)
Unknown,Allegany,Bolivar,31003700000000,DF 83,UL,NL,-78.13078,42.04028,YES,9,POINT (-78.13078 42.04028)
Moore Producing Co.,Allegany,Bolivar,31003700000000,Curtis Farm 836(G),UL,IW,-78.18428,42.07522,YES,9,POINT (-78.18428 42.07522)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley 349,UM,NL,,,NO,8,
Unknown,Allegany,Alma,31003700000000,Fisher J 34,UN,NL,-78.06168,42.064713,NO,9,POINT (-78.06168 42.064713)
Unknown,Allegany,Bolivar,31003700000000,DF 64,UN,NL,-78.12713,42.034286,NO,9,POINT (-78.12713 42.034286)
Unknown,Allegany,Wirt,31003700000000,Schamberger J 86,UM,NL,-78.18962,42.090443,NO,9,POINT (-78.18962 42.090443)
Unknown,Allegany,Bolivar,31003700000000,Dunn P 15,UM,NL,-78.15249,42.060417,NO,9,POINT (-78.15249 42.060417)
Unknown,Allegany,Genesee,31003700000000,PPP 31,UN,NL,-78.21631,42.079559,NO,9,POINT (-78.21631 42.079559)
New York Natural Gas Co.,Livingston,Avon,31051000000000,Wadsworth 1,UM,DW,-77.79167,42.89423,NO,8,POINT (-77.79167 42.89423)
Unknown,Erie,UNK,31029700000000,Chapel Road Apts 2,UN,NL,,,NO,9,
Unknown,Allegany,Alma,31003600000000,106 Road 596-5,UL,OD,-77.98139,42.036048,NO,9,POINT (-77.98139 42.036048)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Rex 355,UL,NL,-77.69834,42.09289,NO,8,POINT (-77.69834 42.09289)
Unknown,Allegany,Genesee,31003700000000,PPP 15,UL,NL,-78.21496,42.083312,YES,9,POINT (-78.21496 42.083312)
Unknown,Allegany,Wirt,31003700000000,Crockett D 56,UM,NL,-78.17494,42.09024,NO,9,POINT (-78.17494 42.09024)
Ontario Gas,Ontario,West Bloomfield,31069000000000,Arnold,UM,GD,-77.48701,42.86578,NO,8,POINT (-77.48701 42.86578)
Unknown,Cattaraugus,Allegany,31009700000000,KC 42,UM,NL,-78.48597,42.020264,NO,9,POINT (-78.48597 42.020264)
Unknown,Allegany,Wirt,31003700000000,Webb E 7,UM,NL,-78.14585,42.098148,NO,9,POINT (-78.14585 42.098148)
Pulaski Gas & Oil,Oswego,Richland,31075000000000,Crocket Howard Stew 0,UL,GD,-76.16701,43.5756,NO,7,POINT (-76.16701 43.5756)
Unknown,Cattaraugus,Allegany,31009700000000,KC 540,UM,NL,-78.52499,42.013477,NO,9,POINT (-78.52499 42.013477)
"Republic Light, Heat & Power",Genesee,Pavilion,31037000000000,Cook 2,UM,GD,-78.03643,42.88669,NO,8,POINT (-78.03643 42.88669)
Moore Producing Co.,Allegany,Bolivar,31003700000000,Curtis Farm 7A,UL,OD,-78.17871,42.08055,NO,9,POINT (-78.17871 42.08055)
Unknown,Cattaraugus,Allegany,31009700000000,KC 206,UN,NL,-78.50617,42.001953,NO,9,POINT (-78.50617 42.001953)
Moore Producing Co.,Allegany,Bolivar,31003700000000,Curtis Farm 382,UM,OD,-78.18311,42.07984,NO,9,POINT (-78.18311 42.07984)
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 27,UN,NL,-78.14889,42.072094,NO,9,POINT (-78.14889 42.072094)
"Carpenter, J.",Schuyler,Hector,31097000000000,Houseworth 1,UM,DW,-76.78827,42.48635,NO,8,POINT (-76.78827 42.48635)
Unknown,Allegany,Wirt,31003700000000,Reiman L 9,UN,NL,-78.14687,42.096714,NO,9,POINT (-78.14687 42.096714)
Livingston Salt Company,Livingston,York,31051000000000,Livingston Salt Co,UL,BR,-77.84704,42.83562,NO,8,POINT (-77.84704 42.83562)
Unknown,Cattaraugus,Allegany,31009700000000,KC 373,UL,NL,-78.51873,42.01862,YES,9,POINT (-78.51873 42.01862)
"Property Shares, Inc.",Oneida,Florence,31065000000000,Williams Elmer 1,UN,DW,-75.73419,43.38189,NO,6,POINT (-75.73419 43.38189)
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 98,UN,NL,-78.15147,42.069901,NO,9,POINT (-78.15147 42.069901)
Hadley & Rogers,Wayne,Galen,31117000000000,Welch J O 1,UM,GD,-76.85287,43.08833,NO,8,POINT (-76.85287 43.08833)
Unknown,Steuben,Hornby,31101000000000,Dodge,UM,DW,,,NO,8,
Unknown,Allegany,Wirt,31003700000000,Reiman L 57,UN,NL,-78.14968,42.096844,NO,9,POINT (-78.14968 42.096844)
Unknown,Cattaraugus,Allegany,31009700000000,KC 969,UN,NL,-78.54606,42.004807,NO,9,POINT (-78.54606 42.004807)
Unknown,Allegany,Wirt,31003700000000,Schamberger J 64,UM,NL,-78.1883,42.090767,NO,9,POINT (-78.1883 42.090767)
Unknown,Allegany,Bolivar,31003700000000,Dunn J 101,UM,NL,-78.16022,42.057457,NO,9,POINT (-78.16022 42.057457)
Unknown,Allegany,Alma,31003700000000,Root F 239,UL,NL,-78.06554,42.058445,YES,9,POINT (-78.06554 42.058445)
Unknown,Allegany,Bolivar,31003700000000,Dunn P 71,UN,NL,-78.15547,42.061283,NO,9,POINT (-78.15547 42.061283)
Unknown,Allegany,Wirt,31003700000000,Crockett D 25,UN,NL,-78.17204,42.086803,NO,9,POINT (-78.17204 42.086803)
Pennzoil Products Co.,Allegany,Bolivar,31003700000000,Ballard 112,UL,IW,-78.18587,42.0863,YES,9,POINT (-78.18587 42.0863)
Pulaski Gas & Oil,Oswego,Richland,31075000000000,Anderson 0,UM,GD,-76.16991,43.59026,NO,7,POINT (-76.16991 43.59026)
New York Natural Gas Co.,Livingston,Geneseo,31051000000000,Austin 1,UL,DW,-77.75549,42.76522,NO,8,POINT (-77.75549 42.76522)
Unknown,Cattaraugus,Allegany,31009700000000,KC 580,UN,NL,-78.52628,42.007996,NO,9,POINT (-78.52628 42.007996)
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 1,UN,NL,-78.1482,42.076984,NO,9,POINT (-78.1482 42.076984)
Unknown,Cattaraugus,Allegany,31009700000000,KC 549,UL,NL,-78.52548,42.00037,YES,9,POINT (-78.52548 42.00037)
Unknown,Cattaraugus,Perrysburg,31009000000000,Shultz E D + F E 1,UN,NL,-79.05976,42.52041,NO,9,POINT (-79.05976 42.52041)
Bolivar Bucher,Allegany,Bolivar,31003600000000,Bucher U3,UL,NL,-78.17234,42.07064,YES,9,POINT (-78.17234 42.07064)
Unknown,Cattaraugus,Allegany,31009700000000,KC 417,UN,NL,-78.52072,42.00602,NO,9,POINT (-78.52072 42.00602)
Unknown,Cattaraugus,Allegany,31009600000000,Kurty U16,UL,OD,-78.49496,42.02767,YES,9,POINT (-78.49496 42.02767)
Unknown,Allegany,Alma,31003700000000,Root F 126,UM,NL,-78.05805,42.062794,NO,9,POINT (-78.05805 42.062794)
Case Oil Corp.,Allegany,Bolivar,31003600000000,Homestead 1338,UL,OD,-78.10988,42.060817,YES,9,POINT (-78.10988 42.060817)
Unknown,Oswego,Richland,31075000000000,Mill St 2,UM,GW,,,NO,7,
Unknown,Allegany,Clarksville,31003700000000,Dearmitt 1,UL,OD,-78.25391,42.10067,YES,9,POINT (-78.25391 42.10067)
Messer Oil Corp.,Allegany,Alma,31003600000000,Allen 67,UL,NL,-78.05514,42.0747,YES,9,POINT (-78.05514 42.0747)
Belmont Quadrangle Drilling,Steuben,Cameron,31101000000000,Steuben County,UM,GD,-77.43982,42.15178,NO,8,POINT (-77.43982 42.15178)
Unknown,Oswego,Volney,31075000000000,Unnamed,UM,DW,,,NO,7,
Unknown,Allegany,Bolivar,31003600000000,Phillips Farm 41,UL,OD,-78.11298,42.083859,YES,9,POINT (-78.11298 42.083859)
Unknown,Allegany,Bolivar,31003700000000,Dunn P 125,UM,NL,-78.15801,42.060913,NO,9,POINT (-78.15801 42.060913)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Hw-10,UN,IW,-78.57628,42.01707,NO,9,POINT (-78.57628 42.01707)
Unknown,Cattaraugus,Allegany,31009700000000,KC 893,UN,NL,-78.54034,42.004822,NO,9,POINT (-78.54034 42.004822)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Keenan 164,UL,OD,-77.69895,42.0864,NO,8,POINT (-77.69895 42.0864)
Moore Producing Co.,Allegany,Bolivar,31003700000000,Curtis Farm 13,UM,OD,-78.1822,42.08081,NO,9,POINT (-78.1822 42.08081)
"Gale, Thomas",Onondaga,Salina,31067000000000,Gale,UN,SG,-76.18593,43.08889,NO,7,POINT (-76.18593 43.08889)
Unknown,Cattaraugus,Allegany,31009700000000,KC 440,UN,NL,-78.52163,42.019913,NO,9,POINT (-78.52163 42.019913)
Moore Producing Co.,Allegany,Bolivar,31003600000000,Curtis Farm 303,UL,IW,-78.18162,42.07946,NO,9,POINT (-78.18162 42.07946)
Unknown,Cattaraugus,Allegany,31009700000000,KC 86,UN,NL,-78.49038,42.022705,NO,9,POINT (-78.49038 42.022705)
Unknown,Allegany,Bolivar,31003600000000,Phillips Farm 39,UL,OD,-78.11305,42.08463,YES,9,POINT (-78.11305 42.08463)
Witmer Oil & Gas,Steuben,Dansville,31101000000000,Losey 1,UM,DW,-77.59233,42.45295,NO,8,POINT (-77.59233 42.45295)
"Barnes, Olin",Allegany,Willing,31003000000000,Costello 2,UL,GW,-77.91141,42.084284,YES,9,POINT (-77.91141 42.084284)
Mayrock Oil Co.,Allegany,Scio,31003700000000,Holton p30,UL,IW,-78.04466,42.09439,YES,9,POINT (-78.04466 42.09439)
Belmont Quadrangle Drilling,Tompkins,Dryden,31109000000000,Nesbit V B 1,UN,DW,-76.41261,42.54355,NO,7,POINT (-76.41261 42.54355)
Unknown,Ontario,West Bloomfield,31069000000000,None,UM,GD,,,NO,8,
"State Line Oil & Gas Co.,Inc.",Chautauqua,Ripley,31013000000000,Steadman 1,UN,GD,-79.66709,42.25391,NO,9,POINT (-79.66709 42.25391)
Unknown,Cattaraugus,Allegany,31009700000000,KC 273,UN,NL,-78.51325,42.017071,NO,9,POINT (-78.51325 42.017071)
Unknown,Allegany,Bolivar,31003700000000,Dunn P 116,UM,NL,-78.15755,42.061295,NO,9,POINT (-78.15755 42.061295)
Unknown,Oswego,Volney,31075000000000,Brown M F 0,UN,GW,-76.37461,43.27023,NO,7,POINT (-76.37461 43.27023)
Messer Oil Corp.,Allegany,Alma,31003600000000,Allen 59,UL,NL,-78.05757,42.07443,YES,9,POINT (-78.05757 42.07443)
Unknown,Steuben,Hornellsville,31101000000000,Terry,UM,DW,,,NO,8,
Unknown,Allegany,Alma,31003700000000,Root F 177,UM,NL,-78.05991,42.061314,NO,9,POINT (-78.05991 42.061314)
Unknown,Ontario,Gorham,31069000000000,Fisher 1,UL,GD,-77.26056,42.76721,NO,8,POINT (-77.26056 42.76721)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run 32g,UL,IW,-78.56453,42.0182,YES,9,POINT (-78.56453 42.0182)
Unknown,Allegany,Bolivar,31003700000000,Dunn J 14,UM,NL,-78.16182,42.058098,NO,9,POINT (-78.16182 42.058098)
Unknown,Cattaraugus,Allegany,31009700000000,KC 762,UN,NL,-78.53266,42.009708,NO,9,POINT (-78.53266 42.009708)
Wenot Bros,Niagara,Lewiston,31063000000000,German Sp 1-10,UL,GD,-78.87613,43.14226,YES,9,POINT (-78.87613 43.14226)
V.J.M. Oil Co.,Chautauqua,Gerry,31013100000000,"Mohney,Willis 1",UN,OD,-79.24819,42.024317,NO,9,POINT (-79.24819 42.024317)
Unknown,Cattaraugus,Allegany,31009700000000,KC 8,UM,NL,-78.48058,42.020287,NO,9,POINT (-78.48058 42.020287)
Sterling Salt,Livingston,Leicester,31051000000000,Sterling Shaft Cylvl 1,UM,NL,-77.86848,42.7871,NO,8,POINT (-77.86848 42.7871)
Unknown,Allegany,Genesee,31003600000000,Oconnor 37,UL,OD,-78.24128,42.050986,YES,9,POINT (-78.24128 42.050986)
Reservation Gas,Chautauqua,Hanover,31013000000000,Jackle John 1,UM,NL,-79.09906,42.50914,NO,9,POINT (-79.09906 42.50914)
Unknown,Cattaraugus,Allegany,31009700000000,KC 396,UL,NL,-78.52008,42.01374,YES,9,POINT (-78.52008 42.01374)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Keenan 343,UL,NL,-77.69707,42.08778,NO,8,POINT (-77.69707 42.08778)
Pulaski Gas & Oil,Oswego,Richland,31075000000000,Nelson 0,UM,GD,-76.19861,43.57408,NO,7,POINT (-76.19861 43.57408)
Olean Freres Corp.,Cattaraugus,Allegany,31009100000000,Bryer-Kinley 43,UL,OD,-78.477,42.10767,YES,9,POINT (-78.477 42.10767)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Young 04,UL,OD,-77.71004,42.09401,NO,8,POINT (-77.71004 42.09401)
Unknown,Allegany,Wirt,31003700000000,PYR 37,UM,NL,-78.1773,42.086697,NO,9,POINT (-78.1773 42.086697)
Unknown,Cattaraugus,Allegany,31009700000000,KC 824,UN,NL,-78.53603,42.006268,NO,9,POINT (-78.53603 42.006268)
Unknown,Erie,Collins,31029000000000,Crowe,UN,NL,-78.96928,42.51546,NO,9,POINT (-78.96928 42.51546)
Unknown,Cattaraugus,Allegany,31009700000000,KC 701,UM,NL,-78.53005,42.010395,NO,9,POINT (-78.53005 42.010395)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Go-5,UL,OD,-78.56392,42.02092,YES,9,POINT (-78.56392 42.02092)
Unknown,Allegany,Bolivar,31003700000000,Szathmary D 10,UN,NL,-78.07458,42.071663,NO,9,POINT (-78.07458 42.071663)
